entity_type,entity_id,canonical,surface,normalized,language,variant,source,catalog_count,active,ambiguity_count,metadata_json
brand,tramp,tramp,tramp,tramp,en,canonical,catalog+manual_aliases,332,true,1,{}
brand,vitra,vitra,vitra,vitra,en,canonical,catalog+manual_aliases,332,true,1,{}
brand,миф мебель,миф мебель,миф мебель,миф мебель,ru,canonical,catalog+manual_aliases,332,true,1,{}
brand,bort,bort,bort,bort,en,canonical,catalog+manual_aliases,328,true,1,{}
brand,невская палитра,невская палитра,невская палитра,невский палитра,ru,canonical,catalog+manual_aliases,328,true,1,{}
brand,невская палитра,невская палитра,невский палитра,невский палитра,ru,alias,catalog+manual_aliases,328,true,1,{}
brand,defender,defender,defender,defender,en,canonical,catalog+manual_aliases,326,true,1,{}
brand,odeon light,odeon light,odeon light,odeon light,en,canonical,catalog+manual_aliases,326,true,1,{}
brand,fmark,fmark,fmark,fmark,en,canonical,catalog+manual_aliases,325,true,1,{}
brand,sim,sim,sim,sim,en,canonical,catalog+manual_aliases,325,true,1,{}
brand,uperwood,uperwood,uperwood,uperwood,en,canonical,catalog+manual_aliases,321,true,1,{}
brand,babyliss,babyliss,babyliss,babyliss,en,canonical,catalog+manual_aliases,320,true,1,{}
brand,elica,elica,elica,elica,en,canonical,catalog+manual_aliases,320,true,1,{}
brand,кик,кик,кик,кик,ru,canonical,catalog+manual_aliases,320,true,1,{}
brand,valigetti,valigetti,valigetti,valigetti,en,canonical,catalog+manual_aliases,319,true,1,{}
brand,stellox,stellox,stellox,stellox,en,canonical,catalog+manual_aliases,318,true,1,{}
brand,zugel,zugel,zugel,zugel,en,canonical,catalog+manual_aliases,318,true,1,{}
brand,hansgrohe,hansgrohe,hansgrohe,hansgrohe,en,canonical,catalog+manual_aliases,316,true,1,{}
brand,бюрократ,бюрократ,бюрократ,бюрократ,ru,canonical,catalog+manual_aliases,314,true,1,{}
brand,divinare,divinare,divinare,divinare,en,canonical,catalog+manual_aliases,312,true,1,{}
brand,red solution,red solution,red solution,red solution,en,canonical,catalog+manual_aliases,312,true,1,{}
brand,sakura,sakura,sakura,sakura,en,canonical,catalog+manual_aliases,310,true,1,{}
brand,de luxe,de luxe,de luxe,de luxe,en,canonical,catalog+manual_aliases,308,true,1,{}
brand,cactus,cactus,cactus,cactus,en,canonical,catalog+manual_aliases,306,true,1,{}
brand,rav slezak,rav slezak,rav slezak,rav slezak,en,canonical,catalog+manual_aliases,306,true,1,{}
brand,just drive,just drive,just drive,just drive,en,canonical,catalog+manual_aliases,305,true,1,{}
brand,yokohama,yokohama,yokohama,yokohama,en,canonical,catalog+manual_aliases,303,true,1,{}
brand,bonna,bonna,bonna,bonna,en,canonical,catalog+manual_aliases,302,true,1,{}
brand,арт постель,арт постель,арт постель,арт постель,ru,canonical,catalog+manual_aliases,302,true,1,{}
brand,westcom,westcom,westcom,westcom,en,canonical,catalog+manual_aliases,301,true,1,{}
brand,sega,sega,sega,sega,en,canonical,catalog+manual_aliases,300,true,1,{}
brand,scarlett,scarlett,scarlett,scarlett,en,canonical,catalog+manual_aliases,299,true,1,{}
brand,style line,style line,style line,style line,en,canonical,catalog+manual_aliases,298,true,1,{}
brand,gamespot,gamespot,gamespot,gamespot,en,canonical,catalog+manual_aliases,295,true,1,{}
brand,logium,logium,logium,logium,en,canonical,catalog+manual_aliases,294,true,1,{}
brand,sunfull,sunfull,sunfull,sunfull,en,canonical,catalog+manual_aliases,294,true,1,{}
brand,agger,agger,agger,agger,en,canonical,catalog+manual_aliases,293,true,1,{}
brand,armed forces,armed forces,armed forces,armed forces,en,canonical,catalog+manual_aliases,292,true,1,{}
brand,kraft,kraft,kraft,kraft,en,canonical,catalog+manual_aliases,291,true,1,{}
brand,evelux,evelux,evelux,evelux,en,canonical,catalog+manual_aliases,290,true,1,{}
brand,favourite,favourite,favourite,favourite,en,canonical,catalog+manual_aliases,290,true,1,{}
brand,totem,totem,totem,totem,en,canonical,catalog+manual_aliases,290,true,1,{}
brand,delonghi,delonghi,delonghi,delonghi,en,canonical,catalog+manual_aliases,289,true,1,{}
brand,cordiant,cordiant,cordiant,cordiant,en,canonical,catalog+manual_aliases,288,true,1,{}
brand,indesit,indesit,indesit,indesit,en,canonical,catalog+manual_aliases,288,true,1,{}
brand,indesit,indesit,индезит,индезит,ru,alias,catalog+manual_aliases,288,true,1,{}
brand,трия,трия,трия,трия,ru,canonical,catalog+manual_aliases,288,true,1,{}
brand,ballu,ballu,ballu,ballu,en,canonical,catalog+manual_aliases,287,true,1,{}
brand,atlant,atlant,atlant,atlant,en,canonical,catalog+manual_aliases,286,true,1,{}
brand,thermex,thermex,thermex,thermex,en,canonical,catalog+manual_aliases,286,true,1,{}
brand,monofix,monofix,monofix,monofix,en,canonical,catalog+manual_aliases,284,true,1,{}
brand,amd,amd,amd,amd,en,canonical,catalog+manual_aliases,282,true,1,{}
brand,рыжий кот,рыжий кот,рыжий кот,рыжий кот,ru,canonical,catalog+manual_aliases,280,true,1,{}
brand,mebelson,mebelson,mebelson,mebelson,en,canonical,catalog+manual_aliases,278,true,1,{}
brand,mann filter,mann filter,mann filter,mann filter,en,canonical,catalog+manual_aliases,277,true,1,{}
brand,piterson,piterson,piterson,piterson,en,canonical,catalog+manual_aliases,276,true,1,{}
brand,prio новая вода,prio новая вода,prio новая вода,prio новый вода,mixed,canonical,catalog+manual_aliases,275,true,1,{}
brand,prio новая вода,prio новая вода,prio новый вода,prio новый вода,mixed,alias,catalog+manual_aliases,275,true,1,{}
brand,niagara,niagara,niagara,niagara,en,canonical,catalog+manual_aliases,273,true,1,{}
brand,frenesie,frenesie,frenesie,frenesie,en,canonical,catalog+manual_aliases,272,true,1,{}
brand,neodeco,neodeco,neodeco,neodeco,en,canonical,catalog+manual_aliases,270,true,1,{}
brand,liebherr,liebherr,liebherr,liebherr,en,canonical,catalog+manual_aliases,269,true,1,{}
brand,df,df,df,df,en,canonical,catalog+manual_aliases,268,true,1,{}
brand,мебеляка,мебеляка,мебеляка,мебеляка,ru,canonical,catalog+manual_aliases,268,true,1,{}
brand,franke,franke,franke,franke,en,canonical,catalog+manual_aliases,267,true,1,{}
brand,pioneer,pioneer,pioneer,pioneer,en,canonical,catalog+manual_aliases,267,true,1,{}
brand,smart solutions,smart solutions,smart solutions,smart solutions,en,canonical,catalog+manual_aliases,267,true,1,{}
brand,grundig,grundig,grundig,grundig,en,canonical,catalog+manual_aliases,263,true,1,{}
brand,liberty jones,liberty jones,liberty jones,liberty jones,en,canonical,catalog+manual_aliases,262,true,1,{}
brand,wmf,wmf,wmf,wmf,en,canonical,catalog+manual_aliases,262,true,1,{}
brand,delta,delta,delta,delta,en,canonical,catalog+manual_aliases,258,true,1,{}
brand,inter flame,inter flame,inter flame,inter flame,en,canonical,catalog+manual_aliases,258,true,1,{}
brand,oursson,oursson,oursson,oursson,en,canonical,catalog+manual_aliases,258,true,1,{}
brand,остров сокровищ,остров сокровищ,остров сокровищ,остров сокровище,ru,canonical,catalog+manual_aliases,258,true,1,{}
brand,остров сокровищ,остров сокровищ,остров сокровище,остров сокровище,ru,alias,catalog+manual_aliases,258,true,1,{}
brand,tabby,tabby,tabby,tabby,en,canonical,catalog+manual_aliases,256,true,1,{}
brand,exegate,exegate,exegate,exegate,en,canonical,catalog+manual_aliases,255,true,1,{}
brand,hiper,hiper,hiper,hiper,en,canonical,catalog+manual_aliases,255,true,1,{}
brand,ultramounts,ultramounts,ultramounts,ultramounts,en,canonical,catalog+manual_aliases,255,true,1,{}
brand,золотая сказка,золотая сказка,золотая сказка,золотой сказка,ru,canonical,catalog+manual_aliases,255,true,1,{}
brand,золотая сказка,золотая сказка,золотой сказка,золотой сказка,ru,alias,catalog+manual_aliases,255,true,1,{}
brand,ariete,ariete,ariete,ariete,en,canonical,catalog+manual_aliases,254,true,1,{}
brand,frap,frap,frap,frap,en,canonical,catalog+manual_aliases,252,true,1,{}
brand,hoco,hoco,hoco,hoco,en,canonical,catalog+manual_aliases,252,true,1,{}
brand,grand family,grand family,grand family,grand family,en,canonical,catalog+manual_aliases,251,true,1,{}
brand,supra,supra,supra,supra,en,canonical,catalog+manual_aliases,251,true,1,{}
brand,omnilux,omnilux,omnilux,omnilux,en,canonical,catalog+manual_aliases,250,true,1,{}
brand,wertmark,wertmark,wertmark,wertmark,en,canonical,catalog+manual_aliases,248,true,1,{}
brand,maretti,maretti,maretti,maretti,en,canonical,catalog+manual_aliases,246,true,1,{}
brand,tp link,tp link,tp link,tp link,en,canonical,catalog+manual_aliases,245,true,1,{}
brand,aoc,aoc,aoc,aoc,en,canonical,catalog+manual_aliases,244,true,1,{}
brand,dio d arte,dio d arte,dio d arte,dio d arte,en,canonical,catalog+manual_aliases,244,true,1,{}
brand,rowenta,rowenta,rowenta,rowenta,en,canonical,catalog+manual_aliases,244,true,1,{}
brand,knotlor,knotlor,knotlor,knotlor,en,canonical,catalog+manual_aliases,243,true,1,{}
brand,shlights,shlights,shlights,shlights,en,canonical,catalog+manual_aliases,240,true,1,{}
brand,atlantis,atlantis,atlantis,atlantis,en,canonical,catalog+manual_aliases,239,true,1,{}
brand,dq,dq,dq,dq,en,canonical,catalog+manual_aliases,239,true,1,{}
brand,wireless,wireless,wireless,wireless,en,canonical,catalog+manual_aliases,239,true,1,{}
brand,erich krause,erich krause,erich krause,erich krause,en,canonical,catalog+manual_aliases,236,true,1,{}
brand,аквафор,аквафор,аквафор,аквафор,ru,canonical,catalog+manual_aliases,236,true,1,{}
brand,crystal lux,crystal lux,crystal lux,crystal lux,en,canonical,catalog+manual_aliases,235,true,1,{}
brand,hansberge,hansberge,hansberge,hansberge,en,canonical,catalog+manual_aliases,233,true,1,{}
brand,tomas stern,tomas stern,tomas stern,tomas stern,en,canonical,catalog+manual_aliases,233,true,1,{}
brand,magssory,magssory,magssory,magssory,en,canonical,catalog+manual_aliases,232,true,1,{}
brand,бирюса,бирюса,бирюса,бирюса,ru,canonical,catalog+manual_aliases,232,true,1,{}
brand,tcl,tcl,tcl,tcl,en,canonical,catalog+manual_aliases,231,true,1,{}
brand,tcl,tcl,тисиэль,тисиэль,ru,alias,catalog+manual_aliases,231,true,1,{}
brand,nexen,nexen,nexen,nexen,en,canonical,catalog+manual_aliases,230,true,1,{}
brand,нет,нет,нет,нет,ru,canonical,catalog+manual_aliases,230,true,1,{}
brand,fixsen,fixsen,fixsen,fixsen,en,canonical,catalog+manual_aliases,228,true,1,{}
brand,baseus,baseus,baseus,baseus,en,canonical,catalog+manual_aliases,227,true,1,{}
brand,daswerk,daswerk,daswerk,daswerk,en,canonical,catalog+manual_aliases,227,true,1,{}
brand,immanitas,immanitas,immanitas,immanitas,en,canonical,catalog+manual_aliases,226,true,1,{}
brand,starwind,starwind,starwind,starwind,en,canonical,catalog+manual_aliases,226,true,1,{}
brand,remax,remax,remax,remax,en,canonical,catalog+manual_aliases,225,true,1,{}
brand,triangle,triangle,triangle,triangle,en,canonical,catalog+manual_aliases,225,true,1,{}
brand,банные штучки,банные штучки,банные штучки,банный штучка,ru,canonical,catalog+manual_aliases,225,true,1,{}
brand,банные штучки,банные штучки,банный штучка,банный штучка,ru,alias,catalog+manual_aliases,225,true,1,{}
brand,интерскол,интерскол,интерскол,интерскол,ru,canonical,catalog+manual_aliases,225,true,1,{}
brand,монморанси,монморанси,монморанси,монморанси,ru,canonical,catalog+manual_aliases,224,true,1,{}
brand,thunderobot,thunderobot,thunderobot,thunderobot,en,canonical,catalog+manual_aliases,223,true,1,{}
brand,gislaved,gislaved,gislaved,gislaved,en,canonical,catalog+manual_aliases,221,true,1,{}
brand,voltum,voltum,voltum,voltum,en,canonical,catalog+manual_aliases,221,true,1,{}
brand,toshiba,toshiba,toshiba,toshiba,en,canonical,catalog+manual_aliases,220,true,1,{}
brand,epson,epson,epson,epson,en,canonical,catalog+manual_aliases,219,true,1,{}
brand,джилекс,джилекс,джилекс,джилекс,ru,canonical,catalog+manual_aliases,219,true,1,{}
brand,viva scandinavia,viva scandinavia,viva scandinavia,viva scandinavia,en,canonical,catalog+manual_aliases,217,true,1,{}
brand,indigo,indigo,indigo,indigo,en,canonical,catalog+manual_aliases,216,true,1,{}
brand,costa,costa,costa,costa,en,canonical,catalog+manual_aliases,215,true,1,{}
brand,thq nordic,thq nordic,thq nordic,thq nordic,en,canonical,catalog+manual_aliases,215,true,1,{}
brand,bertazzoni,bertazzoni,bertazzoni,bertazzoni,en,canonical,catalog+manual_aliases,214,true,1,{}
brand,damixa,damixa,damixa,damixa,en,canonical,catalog+manual_aliases,214,true,1,{}
brand,ardo,ardo,ardo,ardo,en,canonical,catalog+manual_aliases,213,true,1,{}
brand,maestro,maestro,maestro,maestro,en,canonical,catalog+manual_aliases,213,true,1,{}
brand,continental,continental,continental,continental,en,canonical,catalog+manual_aliases,212,true,1,{}
brand,temptech,temptech,temptech,temptech,en,canonical,catalog+manual_aliases,211,true,1,{}
brand,полевской печной двор,полевской печной двор,полевский печной двор,полевский печной двор,ru,alias,catalog+manual_aliases,211,true,1,{}
brand,полевской печной двор,полевской печной двор,полевской печной двор,полевский печной двор,ru,canonical,catalog+manual_aliases,211,true,1,{}
brand,artstyle,artstyle,artstyle,artstyle,en,canonical,catalog+manual_aliases,210,true,1,{}
brand,navigator,navigator,navigator,navigator,en,canonical,catalog+manual_aliases,210,true,1,{}
brand,rafecoff,rafecoff,rafecoff,rafecoff,en,canonical,catalog+manual_aliases,209,true,1,{}
brand,везувий,везувий,везувий,везувий,ru,canonical,catalog+manual_aliases,208,true,1,{}
brand,сунержа,сунержа,сунержа,сунержа,ru,canonical,catalog+manual_aliases,207,true,1,{}
brand,carrera,carrera,carrera,carrera,en,canonical,catalog+manual_aliases,206,true,1,{}
brand,netac,netac,netac,netac,en,canonical,catalog+manual_aliases,206,true,1,{}
brand,oneplus,oneplus,oneplus,oneplus,en,canonical,catalog+manual_aliases,206,true,1,{}
brand,sistema,sistema,sistema,sistema,en,canonical,catalog+manual_aliases,206,true,1,{}
brand,a4tech,a4tech,a4tech,a4tech,en,canonical,catalog+manual_aliases,205,true,1,{}
brand,ubear,ubear,ubear,ubear,en,canonical,catalog+manual_aliases,205,true,1,{}
brand,kyocera,kyocera,kyocera,kyocera,en,canonical,catalog+manual_aliases,202,true,1,{}
brand,miele,miele,miele,miele,en,canonical,catalog+manual_aliases,202,true,1,{}
brand,miele,miele,мила,мила,ru,alias,catalog+manual_aliases,202,true,1,{}
brand,miele,miele,миле,мила,ru,alias,catalog+manual_aliases,202,true,1,{}
brand,goodwill,goodwill,goodwill,goodwill,en,canonical,catalog+manual_aliases,201,true,1,{}
brand,trigger,trigger,trigger,trigger,en,canonical,catalog+manual_aliases,201,true,1,{}
brand,khomen wheels,khomen wheels,khomen wheels,khomen wheels,en,canonical,catalog+manual_aliases,200,true,1,{}
brand,rst,rst,rst,rst,en,canonical,catalog+manual_aliases,200,true,1,{}
brand,sawo,sawo,sawo,sawo,en,canonical,catalog+manual_aliases,200,true,1,{}
brand,sven,sven,sven,sven,en,canonical,catalog+manual_aliases,200,true,1,{}
brand,energy group,energy group,energy group,energy group,en,canonical,catalog+manual_aliases,199,true,1,{}
brand,darina,darina,darina,darina,en,canonical,catalog+manual_aliases,198,true,1,{}
brand,ea,ea,ea,ea,en,canonical,catalog+manual_aliases,198,true,1,{}
brand,ergolux,ergolux,ergolux,ergolux,en,canonical,catalog+manual_aliases,198,true,1,{}
brand,f promo,f promo,f promo,f promo,en,canonical,catalog+manual_aliases,198,true,1,{}
brand,polygran,polygran,polygran,polygran,en,canonical,catalog+manual_aliases,198,true,1,{}
brand,dl audio,dl audio,dl audio,dl audio,en,canonical,catalog+manual_aliases,197,true,1,{}
brand,graef,graef,graef,graef,en,canonical,catalog+manual_aliases,197,true,1,{}
brand,maxxis,maxxis,maxxis,maxxis,en,canonical,catalog+manual_aliases,197,true,1,{}
brand,bloomix,bloomix,bloomix,bloomix,en,canonical,catalog+manual_aliases,196,true,1,{}
brand,bridgestone,bridgestone,bridgestone,bridgestone,en,canonical,catalog+manual_aliases,196,true,1,{}
brand,econ,econ,econ,econ,en,canonical,catalog+manual_aliases,196,true,1,{}
brand,havit,havit,havit,havit,en,canonical,catalog+manual_aliases,196,true,1,{}
brand,holder,holder,holder,holder,en,canonical,catalog+manual_aliases,196,true,1,{}
brand,infinix,infinix,infinix,infinix,en,canonical,catalog+manual_aliases,195,true,1,{}
brand,mbs,mbs,mbs,mbs,en,canonical,catalog+manual_aliases,193,true,1,{}
brand,kalypso media,kalypso media,kalypso media,kalypso media,en,canonical,catalog+manual_aliases,192,true,1,{}
brand,слава,слава,слава,слава,ru,canonical,catalog+manual_aliases,192,true,1,{}
brand,natali kovaltseva,natali kovaltseva,natali kovaltseva,natali kovaltseva,en,canonical,catalog+manual_aliases,191,true,1,{}
brand,oral b,oral b,oral b,oral b,en,canonical,catalog+manual_aliases,191,true,1,{}
